,x_m,y_m,c
546,-10.95308318,-52.5463522,0.05265019571719959
547,-11.31593231,-52.53001701,0.05686304513316811
548,-11.67806726,-52.50621435,0.06020529332405167
549,-12.03936225,-52.47452843,0.06353241373780522
550,-12.399691739999998,-52.434543610000006,0.06682461448074596
551,-12.75892988,-52.38584409,0.0700535347720533
552,-13.11695105,-52.3280141,0.07278292737624018
553,-13.47363515,-52.26069134,0.07054422370296691
554,-13.82892937,-52.18415488,0.0650712579918516
555,-14.1828256,-52.099108490000006,0.059587494313735265
556,-14.53531635,-52.00626359,0.0541773783163433
557,-14.88639419,-51.90633151,0.04885561458515146
558,-15.23605174,-51.8000236,0.044024444833125786
559,-15.5842617,-51.68800208,0.04405999209192535
560,-15.930755819999998,-51.5703364,0.047368342048772986
561,-16.27510587,-51.44670208,0.050846823741573344
562,-16.61688075,-51.31676763,0.05444387660613541
563,-16.95564944,-51.18020158,0.05816205505895098
564,-17.29098087,-51.036672450000005,0.06198464920609389
565,-17.62244531,-50.88585029,0.0642365104185034
566,-17.94976471,-50.72757829,0.06327127158833322
567,-18.27295234,-50.56203214,0.061874512601739054
568,-18.59205438,-50.389425110000005,0.06041727360934783
569,-18.90711711,-50.209970430000006,0.058909956157874074
570,-19.21818665,-50.02388153,0.05736502256936089
571,-19.52530929,-49.83137154,0.05578905103087383
572,-19.82853127,-49.6326539,0.054195542131452196
573,-20.12789867,-49.42794174,0.052587710232067805
574,-20.42345776,-49.217448430000005,0.05097547029096344
575,-20.71525479,-49.00138732,0.04936690471243437
576,-21.00333591,-48.77997155,0.04776420156050273
577,-21.28774737,-48.55341449,0.046201860533772544
578,-21.56853254,-48.32192715,0.04546089599116023
579,-21.84565091,-48.08565215,0.04565230295258087
580,-22.11896744,-47.84465535,0.045929461248057586
581,-22.38834187,-47.59899811,0.04623950246355844
582,-22.65363392,-47.348742,0.046583208734369726
583,-22.91470332,-47.093948520000005,0.046958638446927076
584,-23.17140988,-46.83467926,0.04736694360864087
585,-23.4236134,-46.570995630000006,0.04780592877294218
586,-23.67117359,-46.30295921,0.04827575204331115
587,-23.91395013,-46.030631500000005,0.04877380221456828
588,-24.15180288,-45.75407401,0.049300164385353874
589,-24.38459165,-45.47334829,0.0498554639053929
590,-24.61217601,-45.188515800000005,0.05043441551817839
591,-24.83441584,-44.89963808,0.05103823622143886
592,-25.05117095,-44.60677666,0.05166608301963974
593,-25.26230099,-44.30999303,0.052313940065144525
594,-25.46766575,-44.00934875,0.05298176771896961
595,-25.66712498,-43.704905270000005,0.05366561580657975
596,-25.86053853,-43.396724160000005,0.0543662417466096
597,-26.04776601,-43.0848669,0.05507748863200651
598,-26.22866727,-42.769395020000005,0.05579924767580739
599,-26.40310205,-42.45037,0.05652743319111707
600,-26.57093007,-42.12785342,0.057258748266196355
601,-26.73201114,-41.80190678,0.057990536436293545
602,-26.88620499,-41.47259159,0.05871578576470759
603,-27.03337164,-41.13996963,0.059097483270719
604,-27.17340302,-40.80414241,0.05883628682249634
605,-27.30625358,-40.465288820000005,0.05853827444912423
606,-27.43188501,-40.12359687,0.05828249872320384
607,-27.55025905,-39.779254480000006,0.05807001988294956
608,-27.66133736,-39.43244971,0.0579008562303065
609,-27.76508169,-39.08337051,0.057776498725557394
610,-27.861453710000003,-38.732204800000005,0.05769535502313073
611,-27.95041524,-38.37914065,0.05766124143945318
612,-28.03192787,-38.02436591,0.057671067753766105
613,-28.10595329,-37.66806874,0.057725545312211995
614,-28.17245337,-37.31043691,0.0578273685379207
615,-28.23138965,-36.95165857,0.057501776888937955
616,-28.28278813,-36.591911,0.054168795352534674
617,-28.32708611,-36.231303450000006,0.04958904706414465
618,-28.364883860000003,-35.86991846,0.04496929252772972
619,-28.39678183,-35.507838240000005,0.04033289968927423
620,-28.42338045,-35.14514526,0.03569619525121441
621,-28.44528023,-34.78192166,0.03107102884803856
622,-28.46308167,-34.41824999,0.0264640194149296
623,-28.47738536,-34.05421245,0.021880417578681147
624,-28.48879166,-33.689891460000005,0.017317256266358615
625,-28.49790108,-33.32536934,0.012772267612230796
626,-28.50531419,-32.96072838,0.008242300778935672
627,-28.51163137,-32.59605098,0.003780084973417212
628,-28.51744495,-32.2314181,0.0012369530450358885
629,-28.52309268,-31.86687216,0.0009272883703847559
630,-28.52861588,-31.50241002,0.0007420055626579018
631,-28.53403933,-31.13802613,0.0005582668665766512
632,-28.53938757,-30.77371505,0.0003718415256777111
633,-28.54468547,-30.40947114,0.00018776725919240458
634,-28.54995756,-30.04528888,1.4895834304011266e-06
635,-28.55522864,-29.68116274,0.00018296773795373062
636,-28.56052325,-29.31708716,0.0003699497541886264
637,-28.565866250000003,-28.95305654,0.0005552171556412755
638,-28.57128226,-28.58906534,0.0007407061614305338
639,-28.57679592,-28.2251081,0.000927118268235916
640,-28.58243199,-27.86117921,0.0011127235008777593
641,-28.58821512,-27.4972732,0.0012979706896194682
642,-28.59416992,-27.13338431,0.0014850345067445598
643,-28.60032124,-26.76950722,0.001669864476835721
644,-28.60669365,-26.40563626,0.0018555945963552062
645,-28.61331185,-26.04176595,0.002041098893310878
646,-28.62020053,-25.67789069,0.0022265970423785697
647,-28.6273844,-25.31400493,0.0024113030066183682
648,-28.63488809,-24.95010315,0.002596836640677064
649,-28.64273637,-24.58617979,0.0027817459824475226
650,-28.65095396,-24.22222933,0.002964920577209825
651,-28.65956539,-23.85824615,0.00314923932449332
652,-28.66859538,-23.49422478,0.003328666745285502
653,-28.67806805,-23.13015963,0.0027790930574102656
654,-28.68791074,-22.76604798,0.000755749028767139
655,-28.69785493,-22.40189283,0.001441600209646794
656,-28.7076088,-22.03769775,0.003640548441417146
657,-28.7168802,-21.67346638,0.005837318226809953
658,-28.72537723,-21.30920236,0.008035477157298729
659,-28.73280783,-20.94490927,0.01023402560453339
660,-28.73887995,-20.58059075,0.012432062145277561
661,-28.74330168,-20.21625051,0.01463217188441069
662,-28.74578088,-19.85189206,0.016830269558643658
663,-28.746025640000003,-19.48751911,0.019028678850670572
664,-28.74374384,-19.12313515,0.02122222678790847
665,-28.73864364,-18.75874398,0.02357408411323322
666,-28.73041192,-18.39436389,0.02700157707800989
667,-28.71859574,-18.0301116,0.03090200056502266
668,-28.7026845,-17.666144159999998,0.03484389505802158
669,-28.68216762,-17.302618889999998,0.03883155653451672
670,-28.65653436,-16.93969302,0.04286301339825518
671,-28.62527406,-16.57752368,0.04693537417026823
672,-28.587876060000003,-16.21626825,0.05104098771509205
673,-28.54382963,-15.85608385,0.05516663444417713
674,-28.4926241,-15.49712771,0.05929445182309736
675,-28.43374889,-15.13955708,0.06340367761696665
676,-28.36669318,-14.78352916,0.0674619474696526
677,-28.2909464,-14.42920132,0.0714367317232584
678,-28.2059978,-14.07673061,0.07411151226870302
679,-28.11149602,-13.72626903,0.07239121107343037
680,-28.0076743,-13.37794904,0.06971740784898854
681,-27.89489955,-13.03189869,0.06710126817046685
682,-27.773539,-12.68824584,0.06455971285098785
683,-27.64395971,-12.347118620000002,0.062099791430436944
684,-27.50652879,-12.00864504,0.05972953560882335
685,-27.36161326,-11.67295299,0.057453377829336565
686,-27.20958025,-11.3401705,0.05527473222697132
687,-27.05079694,-11.01042561,0.053196884764684836
688,-26.88563028,-10.68384625,0.05121824225026903
689,-26.71444747,-10.36056055,0.04933920323343566
690,-26.53761561,-10.04069638,0.047651385478985876
691,-26.35548616,-9.724379366,0.04728330667873472
692,-26.1682001,-9.411703292,0.04781712012783019
693,-25.97574738,-9.102738694,0.04836088313901305
694,-25.77811446,-8.797555964,0.048888013898520925
695,-25.57528792,-8.496225126,0.04939961276317491
696,-25.36725435,-8.198816427,0.04989274544520333
697,-25.15400035,-7.905400111,0.050365623553320825
698,-24.93551243,-7.616046351,0.05081622649058852
699,-24.71177704,-7.330825319,0.0512406690839419
700,-24.48278093,-7.049807259,0.05163907332816401
701,-24.24851061,-6.773062272,0.05201001433835998
702,-24.00895259,-6.500660748,0.052348064424981196
703,-23.76409341,-6.232672713,0.05254586209889257
704,-23.51393727,-5.969166082,0.051990029755067085
705,-23.258608220000003,-5.710192662,0.05115291586033167
706,-22.99828069,-5.455797779,0.05035259558637409
707,-22.73312905,-5.206026537,0.04959006455083863
708,-22.46332791,-4.960924043,0.04886983426492591
709,-22.18905163,-4.720535548,0.04818886220491973
710,-21.9104748,-4.484906156,0.04755183786519453
711,-21.62777181,-4.25408112,0.046955176021887084
712,-21.34111731,-4.028105472,0.046404943862619674
713,-21.05068561,-3.807024463,0.04589716915026066
714,-20.7566513,-3.590883271,0.045434395540682106
715,-20.45918882,-3.379727003,0.04506926212757184
716,-20.15846847,-3.173606374,0.04655175777075819
717,-19.85451474,-2.972762651,0.05028391912335284
718,-19.54717387,-2.777670499,0.05418661767412943
719,-19.23628081,-2.588818792,0.05811038415210746
720,-18.92167088,-2.406696622,0.06203662559453168
721,-18.60317904,-2.231792789,0.06594397354432871
722,-18.28064046,-2.064596459,0.06892018412055671
723,-17.953966519999998,-1.905504035,0.06855550898654028
724,-17.62335507,-1.754564121,0.06744722564784851
725,-17.28907135,-1.6117434890000002,0.06638812571155489
726,-16.951380739999998,-1.477008911,0.06538455243682446
727,-16.61054849,-1.3503272320000002,0.06443829727217448
728,-16.2668399,-1.2316650770000002,0.0634906874832459
729,-15.92051717,-1.1209792369999998,0.061679621747793845
730,-15.57179939,-1.0180871749999998,0.05919634466020649
731,-15.22087393,-0.92270456,0.056683224491365376
732,-14.86792767,-0.8345446550000001,0.054170667996990156
733,-14.51314726,-0.753320795,0.051669222579118004
734,-14.156719499999998,-0.67874639,0.049186644423878406
735,-13.79883125,-0.610534703,0.04673219268123946
736,-13.43966911,-0.548399069,0.04430943711405921
737,-13.079419989999998,-0.492052752,0.04192450350608291
738,-12.71827052,-0.44120916,0.03957748993516149
739,-12.35640751,-0.39558163,0.0372694638882945
740,-11.99401782,-0.354883424,0.03500058315943802
741,-11.631287749999998,-0.318827733,0.03266542892582493
742,-11.268353439999998,-0.287109821,0.030116604554327093
743,-10.90524366,-0.2593865509999999,0.027520788900245768
744,-10.54197327,-0.235309832,0.024910956333846785
745,-10.17855745,-0.214531717,0.022289476552455462
746,-9.81501118,-0.196704041,0.01966388330801366
747,-9.45134943,-0.1814789299999999,0.01703270078770043
748,-9.08758718,-0.16850822,0.01440128290062452
749,-8.72373954,-0.157443891,0.011770026502788886
750,-8.359821499999999,-0.147937925,0.009139663270328773
751,-7.995848079999998,-0.139642302,0.006510554308143911
752,-7.631834229999999,-0.132209003,0.003881496386705984
753,-7.267795079999999,-0.125289863,0.001286874484350376
754,-6.903745300000001,-0.118541161,0.0001942466873212263
755,-6.539693549999999,-0.1117666649999999,0.0002740008067963607
756,-6.175640269999999,-0.104955807,0.00026740727362968564
757,-5.811585529999999,-0.0981094619999999,0.00025862116410794496
758,-5.447529409999998,-0.091228796,0.00025200702845372435
759,-5.083471830000001,-0.084314684,0.00024323922600176122
760,-4.719412939999998,-0.0773682909999999,0.00023717608959408128
761,-4.355352659999999,-0.0703904189999999,0.00022840305784858135
762,-3.991291149999999,-0.0633822339999999,0.00022125310941230417
763,-3.627228319999999,-0.0563446819999999,0.00021301629470248565
764,-3.2631643299999986,-0.0492788579999999,0.00020642150255587786
765,-2.8990991699999995,-0.042185636,0.00019818323812765724
766,-2.53503278,-0.035066107,0.0001904859857971281
767,-2.17096529,-0.0279212939999999,0.000183362370721171
768,-1.8068967799999989,-0.020752143,0.0001751158617630473
769,-1.44282718,-0.0135597459999999,0.00016796711210137605
770,-1.0787565499999996,-0.006345052,0.0001602848491367954
771,-0.714684909999999,0.0008909199999999,0.00015260427995421924
772,-0.3506123899999984,0.0081471489999999,0.00014491051064710502
773,0.0134610699999999,0.015422616,0.0001372123458778364
774,0.3775354100000001,0.0227162989999999,0.0001300904839152583
775,0.7416105500000008,0.030027252,0.00012238663306866256
776,1.1056865700000014,0.037354455,0.00011416896725397864
777,1.4697633100000012,0.044696815,0.00010701865533566736
778,1.833840782000001,0.052053384,9.932789657375501e-05
779,2.197918983000001,0.0594231419999999,9.165899341915587e-05
780,2.561997768000001,0.066805069,8.44890588375757e-05
781,2.926077280000001,0.0741982169999999,7.628484521481772e-05
782,3.2901573760000016,0.081601495,6.859047794955239e-05
783,3.6542379820000006,0.0890138809999999,6.143925900447532e-05
784,4.018319170000001,0.0964344279999999,5.3767253414292286e-05
785,4.3824008690000005,0.103862117,4.60844572553597e-05
786,4.746482932000001,0.1112959259999999,3.892963154457982e-05
787,5.110565505,0.118734909,3.01535053818097e-05
788,5.474648443,0.1261778989999999,2.3579351478857957e-05
789,5.8387317450000005,0.133624024,1.5877928278136976e-05
790,6.202815338000001,0.1410722609999999,7.644937052351523e-06
791,6.566899223000001,0.148521518,5.054720772196228e-07
792,6.9309833990000005,0.155970848,7.162114764085898e-06
793,7.295067721000001,0.163419231,1.4863311257038776e-05
794,7.659152262000001,0.170865647,2.2549366617345427e-05
795,8.023236948000001,0.1783090749999999,2.9689089321916162e-05
796,8.38732178,0.185748568,3.7906906515833894e-05
797,8.751406612,0.193183033,4.506898373550216e-05
798,9.11549159,0.2006115229999999,5.273282809899265e-05
799,9.479576495,0.208033017,6.042655708175705e-05
800,9.8436614,0.215446496,6.810543584948188e-05
801,10.207746232000002,0.22285094,7.57996431422333e-05
802,10.571830919,0.230245327,8.293528978868917e-05
803,10.935915532,0.237628712,9.11801490656043e-05
804,11.3,0.245,9.720060026510896e-05
